ROUTEID,BLOCKKEY,SPEEDLIMITS_OB,DCFUNCTIONALCLASS,ADDRESS,latitude,longitude,AADT
11000202,833c561182bb94e248938a7adfbacf1c,20,19,"5634 2ND STREET NW WASHINGTON, DC",38.95795196,-77.0137602,0
11067792,a89addd0593f40f2d113f8023d6a54b7,25,17,"6375 OREGON AVENUE NW WASHINGTON, DC",38.97197602,-77.05322745,4633
11001602,b6d788012158c921b7b0268a69d0b1a1,20,14,"2650 16TH STREET NW WASHINGTON, DC",38.92402095,-77.036592,23714
11065842,0939ca370dfb08e352c6ad01ae70233e,20,19,"2058 O STREET NW WASHINGTON, DC",38.908487,-77.0461935,0
11036722,eca22fac440224587d0804495978eb56,25,14,"250 FLORIDA AVENUE NW WASHINGTON, DC",38.91309977,-77.01468745,17136
11036722,516b7b04ceb1024ca412d6958ad799b1,25,14,"167 FLORIDA AVENUE NW WASHINGTON, DC",38.91235523,-77.01294099,17136
11059602,bd1f2845e68e2d3bd4ce7dd0ef37a4c5,20,14,"1153 MASSACHUSETTS AVENUE NW WASHINGTON, DC",38.90428729,-77.02776714,25331
11057912,13dd8cc17edef384ad66a1a5cdf9588b,25,14,"5240 MACARTHUR BOULEVARD NW WASHINGTON, DC",38.92689024,-77.10364602,11011
11011052,5e47320c1aba95c91616cc0bcd9a8055,25,16,"4350 ARKANSAS AVENUE NW WASHINGTON, DC",38.94345431,-77.03243942,8546
11003602,5898a3966a1f20187cc453d97d41ed9b,25,19,"4966 36TH STREET NW WASHINGTON, DC",38.9541921,-77.0696253,0
11000802,a4da896fd7d3c1325e0f8b04e1fc08bb,25,19,"6112 8TH STREET NW WASHINGTON, DC",38.96452724,-77.024308,0
11068382,71724698e944b006ff386a7e262c724e,25,17,"615 P STREET NW WASHINGTON, DC",38.90984335,-77.02060252,3216
11037572,15045ea25b4cfd9320af9339a60061ad,20,19,"1353 FORT STEVENS DRIVE NW WASHINGTON, DC",38.96431098,-77.03201813,0
11002802,8fb83e83fe4c778d3e4cece641936b69,20,19,"4550 28TH STREET NW WASHINGTON, DC",38.94927817,-77.05543594,0
11000502,7189066d141338809e5d6f8dc8b33566,25,19,"1450 5TH STREET NW WASHINGTON, DC",38.90911443,-77.01902824,0
11054922,aa7b710e79172bd0bc309434c8b13352,20,19,"3056 LEGATION STREET NW WASHINGTON, DC",38.96276291,-77.06218793,0
11064222,70fb9fefac8fcf8fd806d16d251f4503,30,16,"3802 NEW HAMPSHIRE AVENUE NW WASHINGTON, DC",38.93787343,-77.02296745,12283
11065842,d3d088b7026595943c375d3876cf37d2,20,19,"50 O STREET NW WASHINGTON, DC",38.9084037,-77.0106916,0
11000202,23754c50309f59d961d3b6299036467e,25,19,"1961 2ND STREET NW WASHINGTON, DC",38.916644,-77.0143525,0
11011572,80d15b76e585cb459a547a31b032a713,20,17,"246 ASPEN STREET NW WASHINGTON, DC",38.972245,-77.01480519,2596
11001302,e38ef6e7fed2ed09e391f3e958ccb10f,25,16,"5050 13TH STREET NW WASHINGTON, DC",38.95134639,-77.0298005,8253
11011372,0fe4eefd80669c52973b9ee081374004,20,19,"4920 ASHBY STREET NW WASHINGTON, DC",38.9201673,-77.09775927,0
11000202,e3d7c792859dd2b8fea8c1a2d6f92c7d,20,19,"5475 2ND STREET NW WASHINGTON, DC",38.95604009,-77.01353073,0
11001602,648b03519b79798db0792a23a1c2ef27,30,14,"5650 16TH STREET NW WASHINGTON, DC",38.9578622,-77.036498,24429
11001402,461840e77b3b2f79287411c956b3192b,25,16,"6050 14TH STREET NW WASHINGTON, DC",38.9636319,-77.033519,10494
11032892,ede195253f5a0867068c1a73d2126da0,20,19,"1550 ELLIOT PLACE NW WASHINGTON, DC",38.90985578,-77.08928261,0
11039522,be03da0ad6e18152823408650ff1f21f,25,17,"3218 GARFIELD STREET NW WASHINGTON, DC",38.92744446,-77.06363012,6160
11001302,a68d455c30876c7d65bf1e3b881e3e27,20,16,"810 13TH STREET NW WASHINGTON, DC",38.90043075,-77.02972887,8919
11010072,50236786a46ae3b1a5bc84550704fe4c,20,19,"4850 ALTON PLACE NW WASHINGTON, DC",38.9470183,-77.09557402,0
11059602,0b158027043afcd74db0d50f9fe8dda8,25,14,"2964 MASSACHUSETTS AVENUE NW WASHINGTON, DC",38.9184234,-77.05937797,0
11038412,34e2fe9253d9d112c73a05d04352d9b9,20,19,"5160 FULTON STREET NW WASHINGTON, DC",38.92663468,-77.10180101,0
11001502,f6abd84e6dbe0ca19f9d7fca92950b41,20,19,"4865 15TH STREET NW WASHINGTON, DC",38.94937,-77.0344135,0
11058692,027176f31a6bb49e10060845001de32d,20,19,"5225 MANNING PLACE NW WASHINGTON, DC",38.93289705,-77.10891779,0
11009882,4d677ad12067eff6f7029cd25c064958,20,19,"50 ALLISON STREET NW WASHINGTON, DC",38.9460892,-77.0081639,0
11003432,937c595e13e38e879e727535adddd4a6,20,19,"6050 34TH PLACE NW WASHINGTON, DC",38.96949473,-77.06902304,0
11059602,459aa9098771a59dfc730ac30605565d,20,14,"2050 MASSACHUSETTS AVENUE NW WASHINGTON, DC",38.9103756,-77.04581371,0
11037852L,187a187e24aaddf710731f3ad90418ed,20,19,"4818 FOXHALL CRESCENT NW WASHINGTON, DC",38.92371954,-77.09338595,0
11001202,131fbda71c79a1377adfe7fe30e53313,20,19,"2050 12TH STREET NW WASHINGTON, DC",38.91756336,-77.02818751,0
11036202,d408204bbc86e5828e8514735ac785e3,,19,"2250 FLAGLER PLACE NW WASHINGTON, DC",38.91971275,-77.013646,0
11004502,a72e5cc1ff078c3b84c2611b3866dace,25,19,"4150 45TH STREET NW WASHINGTON, DC",38.94270479,-77.08787395,0
11001302,6c1f1fbe0f3cb8e10baf7a8be5032cf8,25,16,"3250 13TH STREET NW WASHINGTON, DC",38.93085798,-77.029811,7963
11067402,1ddff86653f78dd7cf5a7314d6bffc2a,20,19,"3050 ONTARIO ROAD NW WASHINGTON, DC",38.92589385,-77.04393839,0
11000302,0d6f557dac0ced632844676fe8f11922,25,17,"5950 3RD STREET NW WASHINGTON, DC",38.96202063,-77.01626927,2199
11005202,af12a285b0b4d7172f800e7779465d27,20,19,"3850 52ND STREET NW WASHINGTON, DC",38.93957629,-77.10259452,0
11001602,632018859f32a0e8ac284f7f50505e80,25,14,"4150 16TH STREET NW WASHINGTON, DC",38.94134886,-77.03653857,23705
11058552,b65669817ec445de03cb952f2e15ed22,20,19,"5850 MANCHESTER PLACE NW WASHINGTON, DC",38.961195,-77.037801,0
11000502,c8929b8f08597293b55b19740a236e93,20,19,"2050 5TH STREET NW WASHINGTON, DC",38.917112,-77.018654,0
11066102,2fa8c16242b36a655d4c2149dfb25731,,19,"450 OAKDALE PLACE NW WASHINGTON, DC",38.91771306,-77.01824125,0
11053752,4d3805a4f1624dfd1df0141a17251a89,20,19,"1850 LAMONT STREET NW WASHINGTON, DC",38.93137261,-77.04276424,0
11013262,20f0aec4ec89553d43d33574cae8bc90,20,19,"6550 BARNABY STREET NW WASHINGTON, DC",38.9754954,-77.06263852,0
11024632,46ee2fbd57bfcf8c3513fced0a55366a,25,16,"1805 COLUMBIA ROAD NW WASHINGTON, DC",38.9225301,-77.0432369,16481
11002902,254d93c13655899cd5c369da9226c6c6,20,19,"1215 29TH STREET NW WASHINGTON, DC",38.90569825,-77.05791254,0
11009682,2de08e1f63387315fb1f6ad82825b9f1,,19,"1550 ALEXANDER HAMILTON PLACE NW WASHINGTON, DC",38.89631879,-77.03436831,0
11002902,244843112d9dcfc6d8325a21bbddecca,20,19,"1100 29TH STREET NW WASHINGTON, DC",38.904166,-77.058185,0
11065522,894453adc53a7b8255a78a170aa3936e,20,19,"1521 NORTHGATE ROAD NW WASHINGTON, DC",38.9883211,-77.03567156,0
11002002,0f4b42abe7c195478e25b35b77be6d9f,20,19,"2350 20TH STREET NW WASHINGTON, DC",38.91983501,-77.04664586,0
11063182,852e0290ec63b8eacbb0539d94b1e501,20,19,"351 N STREET NW WASHINGTON, DC",38.907323,-77.0158078,0
11001002,83c2bf8e2bcfbce9843b64ae971e2d46,20,17,"300 10TH STREET NW WASHINGTON, DC",38.9140948,-77.0259923,4208
11035422,5a85f6d55e7b324bb60d919a33a9761c,20,19,"1150 FERN STREET NW WASHINGTON, DC",38.97790102,-77.02716196,0
11023922,da553578bf0099d6b342cfc336c5041c,25,16,"3049 CLEVELAND AVENUE NW WASHINGTON, DC",38.92523491,-77.06016708,6004
11020992,3fb211363d49c18214094776bab4fe01,25,17,"2287 CATHEDRAL AVENUE NW WASHINGTON, DC",38.92765101,-77.05179321,5627
11043742,6a250d30bc200145768c61cf9bc64ea9,20,17,"1630 HARVARD STREET NW WASHINGTON, DC",38.9272465,-77.03841194,1967
11037892,ad520ccde583cd95e342a6e5b14acfb7,25,16,"3002 FOXHALL ROAD NW WASHINGTON, DC",38.92919986,-77.09090443,10736
11067732,9a99d23e9668d5c7c679e7c51fc34af3,20,19,"3390 ORDWAY STREET NW WASHINGTON, DC",38.93620754,-77.06564873,0
11064092,210c8831c558e89c8f15ed6f97837af1,20,19,"3850 NEWARK STREET NW WASHINGTON, DC",38.93559633,-77.07583172,0
11004202,5fd2b1a52ccd0bab49d644ba3503d012,25,19,"4750 42ND STREET NW WASHINGTON, DC",38.95162759,-77.08214085,0
11027492,b085ecf3a4206a4e1c5a6d2205da49ac,15,19,"3775 DAVENPORT STREET NW WASHINGTON, DC",38.95218,-77.07245426,0
11004102,6a45c6702310ac3199bbd77c7c90c6fb,20,19,"5150 41ST STREET NW WASHINGTON, DC",38.95649788,-77.080404,0
11055962,2bc833a8c6adb31d12628aee4a643299,25,17,"4825 LINNEAN AVENUE NW WASHINGTON, DC",38.9525938,-77.06071743,949
11025152,5f11eb330d4aa9e5e2ccf76a0fb05d31,30,14,"4313 CONNECTICUT AVENUE NW WASHINGTON, DC",38.94452293,-77.06359664,23019
11001202,9a01b269318a32b1328ba17f0ae53ba8,20,19,"1850 12TH STREET NW WASHINGTON, DC",38.91484559,-77.028183,0
11042442,7306977da0c5134d09b9b6d20aeeba4b,25,16,"450 H STREET NW WASHINGTON, DC",38.8995791,-77.0531535,0
11057402,82a5ff6407e0a3e50a4a0fbce5ff7e68,20,19,"0 LOWER HOSPITAL ROAD NW WASHINGTON, DC",,,0
11005202,8e618568f792f67fc75b4a4ab360e8df,15,19,"5156 52ND STREET NW WASHINGTON, DC",38.94430785,-77.10285913,0
11066042,5a754722bd34148b5d49b67facdab46b,20,19,"1655 OAK STREET NW WASHINGTON, DC",38.93583081,-77.03751687,0
11004102,d4f690170baead2c04bd99430fd3e901,25,19,"5221 41ST STREET NW WASHINGTON, DC",38.957836,-77.080192,0
11022812,23322774d46765c188c335caa8406f73,20,19,"7250 CHESTNUT STREET NW WASHINGTON, DC",38.9781269,-77.01857584,0
11034382,730ee0222255e442f67e5515af99e381,,17,"42 F STREET NW WASHINGTON, DC",38.89725516,-77.01066758,1624
11037852F,a7c4142b2d5b382e8881515f24487e68,20,19,"4615 FOXHALL CRESCENT NW WASHINGTON, DC",38.921968,-77.09142612,0
11001402,3a34885909c5f411fbde6409715a905d,25,16,"5871 14TH STREET NW WASHINGTON, DC",38.961357,-77.033317,10494
11010922,099fec19b3cae1d14b7e57144f539a62,25,14,"2862 ARIZONA AVENUE NW WASHINGTON, DC",38.92898111,-77.10128406,9765
11001702,0dcc0aea8f813004839c01f167dad12f,20,14,"350 17TH STREET NW WASHINGTON, DC",38.89394073,-77.03956811,13704
11000402,3bd0945ea670b5b0ef1814efb850f0ff,,17,"450 4TH STREET NW WASHINGTON, DC",38.89545112,-77.01628249,0
11027092,88135ef9d101483272719f609cbcb513,40,16,"3650 DALECARLIA PARKWAY NW WASHINGTON, DC",38.9486094,-77.1013892,10695
11040492,fa437f60b9a5b41b6ec5ca5f5139f32f,20,19,"5017 GLENBROOK ROAD NW WASHINGTON, DC",38.93453385,-77.10163277,0
11000802,1a926197347de2798d7e3fe3340f2a97,,19,"7050 8TH STREET NW WASHINGTON, DC",38.97554047,-77.024564,0
11068382,15c7a27804c91fd21054e9ead0210b8f,25,17,"1750 P STREET NW WASHINGTON, DC",38.9094167,-77.0406068,9464
11057932,444f3831520bd24ec97b9aeccc592c64,20,19,"0 MACARTHUR DRIVE NW WASHINGTON, DC",,,0
11001302,4cc7547cdfadfb17b3d84b5f27b09a10,25,16,"5250 13TH STREET NW WASHINGTON, DC",38.95350249,-77.029799,8253
11001402,89ed6c6633c1ac480a58a268778aac95,25,16,"3750 14TH STREET NW WASHINGTON, DC",38.93774757,-77.032832,9368
11014362,34e680a2b86c70ec6273ed0081f88ecb,20,19,"3100 BEECH STREET NW WASHINGTON, DC",38.97778667,-77.05454638,0
11063762,88ca9507fd273f30d815f285008fe1a5,30,14,"3550 NEBRASKA AVENUE NW WASHINGTON, DC",38.93675181,-77.08702015,0
11011052,89ece08d114719da2ddd3ec979aa7ba6,25,16,"4305 ARKANSAS AVENUE NW WASHINGTON, DC",38.94334107,-77.03253822,8546
11047842,492271ed02e618d5c355ea0402274a76,25,19,"3509 IDAHO AVENUE NW WASHINGTON, DC",38.93675705,-77.0722333,0
11002502A,36077229eeaa8912e2f8f7e6060f06de,20,19,"725 25TH STREET NW WASHINGTON, DC",38.89893474,-77.05305482,0
11056552,afb4cff208e9fc1f94b28bbc2bee5dad,,14,"10 LOGAN CIRCLE NW WASHINGTON, DC",38.91014912,-77.03012272,10274
11010792,5a6206c5acf05c0c01c4960a6255c813,20,19,"1605 ARGONNE PLACE NW WASHINGTON, DC",38.92690696,-77.03781225,0
11014272,9df03939ab03336bef9170b683116ffc,25,16,"0 BEACH DRIVE NW WASHINGTON, DC",38.9483961,-77.0452073,3671
11035422,38a1c1bb4a1407dacfffb0929ab42e46,20,19,"1315 FERN STREET NW WASHINGTON, DC",38.9781724,-77.03097969,0
11003632,b928b8c9ec6b738f8efd7eaf433bc37b,20,19,"2750 36TH PLACE NW WASHINGTON, DC",38.92545214,-77.07211853,0
11061812,2ef8af588009dbb58ded1db6b875c0e7,20,19,"5650 MORELAND STREET NW WASHINGTON, DC",38.96678735,-77.05686437,0
11057852,0763965ce77d9e2e74bb74fe9eda952a,20,17,"1250 M STREET NW WASHINGTON, DC",38.90556451,-77.02886098,1797
11063762,bca530da262a80ce2a9d5560f3c05e6a,30,14,"4786 NEBRASKA AVENUE NW WASHINGTON, DC",38.95226081,-77.07375748,0
11039062,41abe461a47fcf8a029509e942f4fe16,25,19,"250 GALLATIN STREET NW WASHINGTON, DC",38.9520349,-77.01526858,0
11000402,92072715f4303899c517917f5f2d53d6,20,19,"4150 4TH STREET NW WASHINGTON, DC",38.94158392,-77.0172042,0
11058692,073787016e5b6182fcb86aa65881a19a,20,19,"5350 MANNING PLACE NW WASHINGTON, DC",38.93218425,-77.10956161,0
11000902,bc4e030f68a81565cfd78bb47bb35989,20,19,"6958 9TH STREET NW WASHINGTON, DC",38.97457386,-77.02571824,0
11032612,297f5ee8020a94405a7b8e55eb72a24f,20,19,"0 EISENHOWER SHERIDAN ROAD NW WASHINGTON, DC",,,0
11067402,21483534a4433d297eef55aba54bd808,20,19,"2855 ONTARIO ROAD NW WASHINGTON, DC",38.92555765,-77.04207349,0
11002102,92040ca221537d12a27b9a2e4cec7378,,19,"1607 21ST STREET NW WASHINGTON, DC",38.9117624,-77.04652,0
11064932,bd2bf08212e115fc78d365be314605c8,20,19,"2907 NORMANSTONE DRIVE NW WASHINGTON, DC",38.9219407,-77.05900646,0
11004302,60942559cf60cbf7075e9b14a62a0b29,20,19,"2950 43RD STREET NW WASHINGTON, DC",38.92821353,-77.08388915,0
11040042,e90caaf71d0941a50f756ab5a8247985,30,14,"4950 GEORGIA AVENUE NW WASHINGTON, DC",38.950268,-77.027312,15112
11001702,46ee506c6bb5346e855b8b8dbd2ca80e,20,16,"950 17TH STREET NW WASHINGTON, DC",38.9019325,-77.03840789,7632
11003402,e9c0f565055aa30eab2ea60ec0920635,25,16,"3050 34TH STREET NW WASHINGTON, DC",38.93087681,-77.06650385,0
11059602,21fa7c1c9e1226397087dfe7563f6b02,25,14,"1525 MASSACHUSETTS AVENUE NW WASHINGTON, DC",38.90673429,-77.03480526,22230
11001702,5bbdeccdc369f0ebd34c602b48d4a5de,20,14,"532 17TH STREET NW WASHINGTON, DC",38.896026,-77.03956067,18125
11024372,18e4d881bf18b5ca96b7b689d2e15782,20,19,"350 COLLEGE STREET NW WASHINGTON, DC",38.92133318,-77.01758973,0
11000602,b267314e1cc94a0b60bc97c26a04ef95,25,16,"1450 6TH STREET NW WASHINGTON, DC",38.90911641,-77.02000349,9104
11003402,fc402e44c626e83a4abe8376eb819b51,20,19,"1150 34TH STREET NW WASHINGTON, DC",38.91067,-77.0678639,0
11064672,f32294a785d9dc2603c1279b77c756ea,30,14,"208 NEW YORK AVENUE NW WASHINGTON, DC",38.90581094,-77.01392838,41027
11064612,ca300e298aa810284c6852c5b30ffaf7,20,19,"1500 NEWTON STREET NW WASHINGTON, DC",38.93250032,-77.03466165,0
11043552,c758dc70d37d9d585dd0793988aaae90,20,19,"4250 HARRISON STREET NW WASHINGTON, DC",38.956941,-77.08293259,0
11064282,d04893fddc5a87d4983e6147b6641820,20,16,"850 NEW JERSEY AVENUE NW WASHINGTON, DC",38.90074551,-77.01313047,0
11000202,4a16ff778ad858c858cd08afec233f6c,25,19,"1817 2ND STREET NW WASHINGTON, DC",38.91456515,-77.01394644,0
11000602,ea8b7f489036af97b97436048dd5ae18,20,16,"650 6TH STREET NW WASHINGTON, DC",38.89783188,-77.02000131,19731
11047122,e4618bc016816800b239593a65bdfe5b,,19,"2350 HUIDEKOPER PLACE NW WASHINGTON, DC",38.91990519,-77.07513803,0
11025152,11f313a2908f76f9a3d779f53a765330,25,14,"1258 CONNECTICUT AVENUE NW WASHINGTON, DC",38.90614234,-77.04128532,21119
11020992,008c194926c07e3751c0f4195ee2a618,20,19,"5150 CATHEDRAL AVENUE NW WASHINGTON, DC",38.930197,-77.10420741,0
11000702,9c6c4e5aaf075630d5e4597483de17be,20,14,"150 7TH STREET NW WASHINGTON, DC",38.891955,-77.022002,14031
11009492,a19770e54914d4552e31d418545df321,20,17,"4150 ALBEMARLE STREET NW WASHINGTON, DC",38.94783198,-77.08054781,3631
11058242,28adaeee02ffd8d86a16f5495f0dd4cd,15,19,"350 MADISON DRIVE NW WASHINGTON, DC",38.89053731,-77.01639949,0
11000902,4a296106fe80a621f82046a5887443a6,,16,"550 9TH STREET NW WASHINGTON, DC",38.89671977,-77.02407055,17338
11002002,13440fdfbf35200b720bece83d1753aa,20,16,"400 20TH STREET NW WASHINGTON, DC",38.912473,-77.0448772,0
11001402,b996d236e372e993fa7825baa1b2d8f0,25,16,"6550 14TH STREET NW WASHINGTON, DC",38.96946515,-77.03352315,10494
11001802,c2a54cb770f580ab488adc42faef6eaf,20,19,"3250 18TH STREET NW WASHINGTON, DC",38.93189849,-77.04139932,0
11009422,32f0cddbca9f51ddc0db240947ff98a8,30,16,"7050 ALASKA AVENUE NW WASHINGTON, DC",38.97541122,-77.03586088,3565
11001502,65bca27a1e370b2f791b41979c030a03,20,16,"1512 15TH STREET NW WASHINGTON, DC",38.91055629,-77.034658,4276
11000802,55108f4cb8d848802de058dc56f2da42,20,19,"1750 8TH STREET NW WASHINGTON, DC",38.91336012,-77.02304599,0
11001502,dacbd40e1d6f1b5230f9e921cf12d71e,20,14,"150 15TH STREET NW WASHINGTON, DC",38.89381893,-77.03374951,13064
11065842,c344b06f1f3d5aaadaff5205af21fe39,20,19,"2150 O STREET NW WASHINGTON, DC",38.90848692,-77.0484516,0
11000802,cea7f9df651b199eecf90d0f127248c5,20,19,"5950 8TH STREET NW WASHINGTON, DC",38.96201914,-77.02430814,0
11001302,5d55aedd6c026cc348df7e15bdcfab8d,25,16,"6030 13TH STREET NW WASHINGTON, DC",38.96307468,-77.029795,8253
11000802,f7772e0252f043730452bc237f726e46,25,19,"6156 8TH STREET NW WASHINGTON, DC",38.96468214,-77.024308,0
11000602,3a45113f48d16ad0dccfbc4cb54dd38b,20,16,"450 6TH STREET NW WASHINGTON, DC",38.8954731,-77.020005,15093
11031982,3cc6d1b07c622589f7ef957a56f384e7,25,16,"6814 EASTERN AVENUE NW WASHINGTON, DC",38.9713188,-77.0096234,6595
11037852Q,c245b38196a43e97eac42cea2454a758,20,19,"4835 FOXHALL CRESCENT NW WASHINGTON, DC",38.9234808,-77.09307138,0
11001102,fec0827bf69f6bf930bcce72a19912ee,30,17,"2550 11TH STREET NW WASHINGTON, DC",38.92310913,-77.02714,2901
11064222,5fa5ba82265a8ce2ea5bffdff65e3d3c,30,16,"5350 NEW HAMPSHIRE AVENUE NW WASHINGTON, DC",38.95492156,-77.01060867,8934
11044002,06e2827783aef00c5a30451e6e6ec206,20,19,"4315 HAWTHORNE STREET NW WASHINGTON, DC",38.9291074,-77.08456867,0
11042442,d5eed34ec817d7195af01896ce7dab93,20,14,"104 H STREET NW WASHINGTON, DC",38.90011767,-77.012545,0
11051352,7ac7811b5b808c955db6ea35ffb7b78b,25,16,"5661 KANSAS AVENUE NW WASHINGTON, DC",38.95813292,-77.01398549,4719
11027392,823f30b2dd5127b71b862475f13b78d9,20,19,"7150 DANIEL ROAD NW WASHINGTON, DC",,,0
11000502,a6ad3475c193964cfd558cfe54e1af69,20,19,"2150 5TH STREET NW WASHINGTON, DC",38.91751567,-77.01871692,0
11001202,c53b7dcfb06cf2c0d8a531abf2f395c4,20,19,"2550 12TH STREET NW WASHINGTON, DC",38.966275,-77.02848,0
11061362,959aba9c28393a2ef2ecb40db80e5119,20,19,"650 MISSOURI AVENUE NW WASHINGTON, DC",38.95886845,-77.02184595,0
11061362,d0db75e60fa123c89e0edcecb3a7d059,,19,"1366 MISSOURI AVENUE NW WASHINGTON, DC",38.96151862,-77.03306918,0
11067402,22447c12f6f603f90d400eb08c1ab33c,20,19,"2906 ONTARIO ROAD NW WASHINGTON, DC",38.92552376,-77.04360533,0
11045692,b3611c3d6787b4a13d5f21bdaca1a50a,,19,"1702 HOBAN ROAD NW WASHINGTON, DC",38.9128145,-77.0828375,0
11019892,2d5fbf4119895403a8438a837265b406,20,19,"2450 CALIFORNIA STREET NW WASHINGTON, DC",38.915494,-77.05394581,0
11000202,3155482ee4bf77ae0c2e51e44428be53,20,19,"5550 2ND STREET NW WASHINGTON, DC",38.95713098,-77.01375247,0
11003202,9c05dcff83ff9a840d59f5679516a428,20,19,"4565 32ND STREET NW WASHINGTON, DC",38.94935751,-77.06412275,0
11000302,e79769c85847878552c02e79976ff598,20,19,"5450 3RD STREET NW WASHINGTON, DC",38.9560275,-77.01617266,0
11004102,929835a156c0897218f71d50d0fffb41,20,19,"4955 41ST STREET NW WASHINGTON, DC",38.95426887,-77.08019759,0
11025152,f6c854f2f36788673d672f6e59393c47,30,14,"3409 CONNECTICUT AVENUE NW WASHINGTON, DC",38.9347851,-77.05766561,17277
11053492,02c4be0612d0a5e9cbba3d7a1a5a4d25,20,16,"550 L STREET NW WASHINGTON, DC",38.90408526,-77.0193242,1208
11001702,2d266c3a707859545f38b64594656b3a,20,19,"4350 17TH STREET NW WASHINGTON, DC",38.94347985,-77.03892461,0
11064282,726f23dbd316af5d7eec782eeaf7bd99,20,16,"1209 NEW JERSEY AVENUE NW WASHINGTON, DC",38.9060162,-77.0146269,0
11000302,9d3853a701b47ced81bb1222738f40db,20,19,"4950 3RD STREET NW WASHINGTON, DC",38.9506049,-77.01591402,0
11024502,cd5e35058d4a36566b6ab38c74fb3216,25,17,"5373 COLORADO AVENUE NW WASHINGTON, DC",38.95482478,-77.03432282,2253
11055052,8dbdb2829cfbe60187a02e43de13e9a5,20,19,"4250 LENORE LANE NW WASHINGTON, DC",38.94539936,-77.05499042,0
11030872,5504e413b6a7135617c4db91f3926357,,19,"3050 DUMBARTON STREET NW WASHINGTON, DC",38.90756637,-77.06022947,0
11020992,3fee40ff637b11ca34f9f46b588e6b8c,25,17,"2237 CATHEDRAL AVENUE NW WASHINGTON, DC",38.92642246,-77.05071923,5627
11004802,3719aae37e1f4e1c88efcadd33e5c247,20,19,"4650 48TH STREET NW WASHINGTON, DC",38.9503772,-77.09444632,0
11064612,43ceef3838fe0e9991a8e4cd107bc0e5,20,19,"1719 NEWTON STREET NW WASHINGTON, DC",38.9343356,-77.0394296,0
11050892,44357af5ae3edf79b8c86d644656b935,35,16,"3065 K STREET NW WASHINGTON, DC",38.9025235,-77.0429455,0
11059602,ca986a57d4f050910516e0a84435eae0,30,14,"3690 MASSACHUSETTS AVENUE NW WASHINGTON, DC",38.92734736,-77.07158757,21158
11059602,f68862b6b14b232f30903d14d309560e,25,14,"1400 MASSACHUSETTS AVENUE NW WASHINGTON, DC",38.905769,-77.032554,22230
11009032,c9c14a9c844f1d9954d9d651e165f50b,20,19,"50 ADAMS STREET NW WASHINGTON, DC",38.92003615,-77.01084118,0
11047902,f68e0bf48f667aebf6eb586aee88c28f,15,17,"4350 ILLINOIS AVENUE NW WASHINGTON, DC",38.94386341,-77.01982863,0
11051022,ea82f6911921e043221b05c8e187bf62,25,17,"1328 KALMIA ROAD NW WASHINGTON, DC",38.98466438,-77.0312875,1491
11030872,1c725e23d1f4d62270f85b371ba77af5,20,19,"2850 DUMBARTON STREET NW WASHINGTON, DC",38.90760471,-77.0576127,0
11051352,afc5b63ee2a236fa88b577857fd05c85,20,16,"4953 KANSAS AVENUE NW WASHINGTON, DC",38.95022258,-77.01985403,4719
11009422,d951cf7d662f9e2a6e23ee31de9c799d,30,16,"7355 ALASKA AVENUE NW WASHINGTON, DC",38.978989,-77.031814,3565
11001602,0cd33386911c7e401aebb10bd9f102cc,25,14,"3950 16TH STREET NW WASHINGTON, DC",38.93942594,-77.036547,23705
11031162,84b2cdb47180708616bc3b50527d4eed,20,19,"2190 DUNMORE LANE NW WASHINGTON, DC",38.9183748,-77.08641455,0
11039522,a1fd0d9c6f0954cc3a1006c40be9fd24,25,17,"3612 GARFIELD STREET NW WASHINGTON, DC",38.927447,-77.07227431,7832
11040042,3db536e3677e80e3030a5949b0408110,30,14,"6250 GEORGIA AVENUE NW WASHINGTON, DC",38.96555889,-77.02775626,17346
11002502A,3cde1ecd3dca7f5abaf6ab2aff8cc5ee,20,19,"725 25TH STREET NW WASHINGTON, DC",38.89893474,-77.05305482,0
11026782,2c10d386dfcc8744d658c86075ee6848,20,19,"3650 CUMBERLAND STREET NW WASHINGTON, DC",38.95132909,-77.07069897,0
11000202,7670901aca8175b66c7b0e0a2c0a3f07,20,19,"250 2ND STREET NW WASHINGTON, DC",38.8965589,-77.0136401,0
11001602,ea9a0c80daf21370d1bbb0b7f9b8966a,30,14,"5350 16TH STREET NW WASHINGTON, DC",38.95631846,-77.036501,23705
11053752,810ad52b921862dcc807276592104427,,19,"1680 LAMONT STREET NW WASHINGTON, DC",38.93095373,-77.03802147,0
11027042,d5ba941869f536015cd33d2a05754322,20,19,"1250 DAHLIA STREET NW WASHINGTON, DC",38.97560482,-77.02779829,0
11004502,2c14c6a55638307b39378addbbffaaad,20,19,"4750 45TH STREET NW WASHINGTON, DC",38.95158388,-77.08873673,0
11065262,0b3aefb7f2240f5c3d8af3b455b4d2e7,,19,"3950 NORTHAMPTON STREET NW WASHINGTON, DC",38.96573555,-77.07777959,0
11057982,cd1c4690595cd5f7734747c549df88ff,25,17,"3815 MACOMB STREET NW WASHINGTON, DC",38.9336406,-77.07464959,2430
11002402,26b3fa166d6021a514600688f6e1cf6d,20,17,"1150 24TH STREET NW WASHINGTON, DC",38.90410125,-77.051516,2742
